"Account Number","Suite","House Number","Street Name","Neighbourhood ID","Neighbourhood","Ward","Assessed Value","Tax Class","Garage","Assessment Class 1","Assessment Class 2","Assessment Class 3","Assessment Class % 1","Assessment Class % 2","Assessment Class % 3","Latitude","Longitude","Point Location"
"6084800",,"11905","97 STREET NW","1010","ALBERTA AVENUE","Métis","227500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57209499624861","-113.49151042032977","POINT (-113.49151042032977 53.57209499624861)"
"6084909",,"11907","97 STREET NW","1010","ALBERTA AVENUE","Métis","172000","Residential","N","RESIDENTIAL",,,"100",,,"53.57218544558627","-113.49151053535081","POINT (-113.49151053535081 53.57218544558627)"
"6085005",,"11911","97 STREET NW","1010","ALBERTA AVENUE","Métis","147500","Residential","N","RESIDENTIAL",,,"100",,,"53.572275946414194","-113.49151065058592","POINT (-113.49151065058592 53.572275946414194)"
"6085104",,"11912","96 STREET NW","1010","ALBERTA AVENUE","Métis","259000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57227601486391","-113.4908563296111","POINT (-113.4908563296111 53.57227601486391)"
"6085203",,"11910","96 STREET NW","1010","ALBERTA AVENUE","Métis","229000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57218562345909","-113.49085618650079","POINT (-113.49085618650079 53.57218562345909)"
"6085518",,"11915","97 STREET NW","1010","ALBERTA AVENUE","Métis","191000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57236990779591","-113.49151076161627","POINT (-113.49151076161627 53.57236990779591)"
"6085559",,"11917","97 STREET NW","1010","ALBERTA AVENUE","Métis","262500","Residential","N","RESIDENTIAL",,,"100",,,"53.57246377563811","-113.49152239055553","POINT (-113.49152239055553 53.57246377563811)"
"6085807",,"11924","96 STREET NW","1010","ALBERTA AVENUE","Métis","191500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572644724762206","-113.49085694055549","POINT (-113.49085694055549 53.572644724762206)"
"6085906",,"11920","96 STREET NW","1010","ALBERTA AVENUE","Métis","202500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57255433335655","-113.4908567824001","POINT (-113.4908567824001 53.57255433335655)"
"6086003",,"11918","96 STREET NW","1010","ALBERTA AVENUE","Métis","461000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572463942437324","-113.49085663174367","POINT (-113.49085663174367 53.572463942437324)"
"6086102",,"11914","96 STREET NW","1010","ALBERTA AVENUE","Métis","294000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57237003028103","-113.49085649078472","POINT (-113.49085649078472 53.57237003028103)"
"6086201",,"11927","97 STREET NW","1010","ALBERTA AVENUE","Métis","193500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57273511065256","-113.49151121321924","POINT (-113.49151121321924 53.57273511065256)"
"6086300",,"11931","97 STREET NW","1010","ALBERTA AVENUE","Métis","209500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57282556642636","-113.491511332925","POINT (-113.491511332925 53.57282556642636)"
"6086409",,"11935","97 STREET NW","1010","ALBERTA AVENUE","Métis","330000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572916007396614","-113.49152294154989","POINT (-113.49152294154989 53.572916007396614)"
"6086508",,"9629","120 AVENUE NW","1010","ALBERTA AVENUE","Métis","193500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5730101382594","-113.49151155298166","POINT (-113.49151155298166 53.5730101382594)"
"6086607",,"9609","120 AVENUE NW","1010","ALBERTA AVENUE","Métis","1095000","Residential","N","RESIDENTIAL",,,"100",,,"53.5729874134783","-113.49085750446132","POINT (-113.49085750446132 53.5729874134783)"
"6086706",,"11934","96 STREET NW","1010","ALBERTA AVENUE","Métis","749000","Residential","N","RESIDENTIAL",,,"100",,,"53.5728481282171","-113.49085727386986","POINT (-113.49085727386986 53.5728481282171)"
"6086805",,"11928","96 STREET NW","1010","ALBERTA AVENUE","Métis","177500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572735116198615","-113.49085709040187","POINT (-113.49085709040187 53.572735116198615)"
"6086904",,"11843","96 STREET NW","1010","ALBERTA AVENUE","Métis","291000","Residential","N","RESIDENTIAL",,,"100",,,"53.57165818705641","-113.48997682332528","POINT (-113.48997682332528 53.57165818705641)"
"6087001",,"11847","96 STREET NW","1010","ALBERTA AVENUE","Métis","220000","Non Residential","N","MA DERELICT RESIDENTIAL",,,"100",,,"53.57177525981941","-113.48997705575027","POINT (-113.48997705575027 53.57177525981941)"
"6087100",,"11905","96 STREET NW","1010","ALBERTA AVENUE","Métis","206500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572110301439764","-113.4899775817626","POINT (-113.4899775817626 53.572110301439764)"
"6087209",,"11907","96 STREET NW","1010","ALBERTA AVENUE","Métis","219000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57220071071693","-113.48997770699218","POINT (-113.48997770699218 53.57220071071693)"
"6087308",,"11911","96 STREET NW","1010","ALBERTA AVENUE","Métis","437500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572291101126396","-113.48997781711954","POINT (-113.48997781711954 53.572291101126396)"
"6087407",,"11913","96 STREET NW","1010","ALBERTA AVENUE","Métis","238500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572381501357405","-113.48997794321062","POINT (-113.48997794321062 53.572381501357405)"
"6087506",,"11915","96 STREET NW","1010","ALBERTA AVENUE","Métis","462500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57247189218123","-113.48997806088454","POINT (-113.48997806088454 53.57247189218123)"
"6087605",,"11919","96 STREET NW","1010","ALBERTA AVENUE","Métis","182500","Residential","N","RESIDENTIAL",,,"100",,,"53.5725622919924","-113.48997817786778","POINT (-113.48997817786778 53.5725622919924)"
"6087704",,"11923","96 STREET NW","1010","ALBERTA AVENUE","Métis","208000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572652687303005","-113.48997829705519","POINT (-113.48997829705519 53.572652687303005)"
"6087803",,"11927","96 STREET NW","1010","ALBERTA AVENUE","Métis","207500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57274308710822","-113.48997841483494","POINT (-113.48997841483494 53.57274308710822)"
"6087902",,"11931","96 STREET NW","1010","ALBERTA AVENUE","Métis","242500","Residential","N","RESIDENTIAL",,,"100",,,"53.57283348290402","-113.48997852420823","POINT (-113.48997852420823 53.57283348290402)"
"6088009",,"11935","96 STREET NW","1010","ALBERTA AVENUE","Métis","232500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57292388312361","-113.48997864948589","POINT (-113.48997864948589 53.57292388312361)"
"6088108",,"11937","96 STREET NW","1010","ALBERTA AVENUE","Métis","604000","Residential","N","RESIDENTIAL",,,"100",,,"53.57301426447223","-113.48997876041587","POINT (-113.48997876041587 53.57301426447223)"
"6088207",,"11936","95A STREET NW","1010","ALBERTA AVENUE","Métis","258000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57301456373264","-113.48931194676537","POINT (-113.48931194676537 53.57301456373264)"
"6088306",,"11930","95A STREET NW","1010","ALBERTA AVENUE","Métis","218500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57292419493095","-113.48931184447017","POINT (-113.48931184447017 53.57292419493095)"
"6088405",,"11928","95A STREET NW","1010","ALBERTA AVENUE","Métis","190500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57283381807633","-113.48931171959457","POINT (-113.48931171959457 53.57283381807633)"
"6088504",,"11926","95A STREET NW","1010","ALBERTA AVENUE","Métis","332000","Residential","Y","RESIDENTIAL",,,"100",,,"53.5727434447469","-113.48931161061802","POINT (-113.48931161061802 53.5727434447469)"
"6088603",,"11922","95A STREET NW","1010","ALBERTA AVENUE","Métis","210000","Residential","N","RESIDENTIAL",,,"100",,,"53.57265307192982","-113.48931148573553","POINT (-113.48931148573553 53.57265307192982)"
"6088702",,"11918","95A STREET NW","1010","ALBERTA AVENUE","Métis","205500","Residential","N","RESIDENTIAL",,,"100",,,"53.57256269905015","-113.48931137600266","POINT (-113.48931137600266 53.57256269905015)"
"6088801",,"11916","95A STREET NW","1010","ALBERTA AVENUE","Métis","179500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57247231724481","-113.48931125193303","POINT (-113.48931125193303 53.57247231724481)"
"6088900",,"11914","95A STREET NW","1010","ALBERTA AVENUE","Métis","207500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57238193941717","-113.48931114974121","POINT (-113.48931114974121 53.57238193941717)"
"6088959",,"11910","95A STREET NW","1010","ALBERTA AVENUE","Métis","269500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572291562615575","-113.48931102486108","POINT (-113.48931102486108 53.572291562615575)"
"6089106",,"11904","95A STREET NW","1010","ALBERTA AVENUE","Métis","369000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572110811895485","-113.48931078953734","POINT (-113.48931078953734 53.572110811895485)"
"6089205",,"11844","95A STREET NW","1010","ALBERTA AVENUE","Métis","254000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571781229756894","-113.48931049075729","POINT (-113.48931049075729 53.571781229756894)"
"6089304",,"11840","95A STREET NW","1010","ALBERTA AVENUE","Métis","257500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57164939698141","-113.48931033318607","POINT (-113.48931033318607 53.57164939698141)"
"6089452",,"11825","96 STREET NW","1010","ALBERTA AVENUE","Métis","1599000","Other Residential","N","OTHER RESIDENTIAL",,,"100",,,"53.571218791528715","-113.48997591142242","POINT (-113.48997591142242 53.571218791528715)"
"6089809",,"11836","95A STREET NW","1010","ALBERTA AVENUE","Métis","301000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57153829928133","-113.4893101838581","POINT (-113.4893101838581 53.57153829928133)"
"6089908",,"11834","95A STREET NW","1010","ALBERTA AVENUE","Métis","315000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571447939924454","-113.48931006629658","POINT (-113.48931006629658 53.571447939924454)"
"6090005",,"11832","95A STREET NW","1010","ALBERTA AVENUE","Métis","202500","Residential","N","RESIDENTIAL",,,"100",,,"53.571357584577456","-113.48930995558158","POINT (-113.48930995558158 53.571357584577456)"
"6090104",,"11828","95A STREET NW","1010","ALBERTA AVENUE","Métis","182500","Residential","N","RESIDENTIAL",,,"100",,,"53.571264010455096","-113.48930983990039","POINT (-113.48930983990039 53.571264010455096)"
"6090203",,"11826","95A STREET NW","1010","ALBERTA AVENUE","Métis","309500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57117043139579","-113.48930971500371","POINT (-113.48930971500371 53.57117043139579)"
"6090302",,"11822","95A STREET NW","1010","ALBERTA AVENUE","Métis","254000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57108008098341","-113.48930960504646","POINT (-113.48930960504646 53.57108008098341)"
"6090401",,"11820","95A STREET NW","1010","ALBERTA AVENUE","Métis","239500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57098972161638","-113.48930948742691","POINT (-113.48930948742691 53.57098972161638)"
"6090500",,"11816","95A STREET NW","1010","ALBERTA AVENUE","Métis","157500","Residential","N","RESIDENTIAL",,,"100",,,"53.570896218923025","-113.48930936791089","POINT (-113.48930936791089 53.570896218923025)"
"6090609",,"11815","96 STREET NW","1010","ALBERTA AVENUE","Métis","254000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57089612497872","-113.48997523482446","POINT (-113.48997523482446 53.57089612497872)"
"6090658",,"11817","96 STREET NW","1010","ALBERTA AVENUE","Métis","262500","Residential","Y","RESIDENTIAL",,,"100",,,"53.570989646417026","-113.48997543036543","POINT (-113.48997543036543 53.570989646417026)"
"6091102",,"11814","95A STREET NW","1010","ALBERTA AVENUE","Métis","237000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57080270723961","-113.48930925654571","POINT (-113.48930925654571 53.57080270723961)"
"6091201",,"9562","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","297000","Non Residential","N","COMMERCIAL",,,"100",,,"53.5706188748058","-113.48916577861556","POINT (-113.48916577861556 53.5706188748058)"
"6091300",,"9574","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","358500","Non Residential","N","COMMERCIAL",,,"100",,,"53.570618811182925","-113.48945230138523","POINT (-113.48945230138523 53.570618811182925)"
"6091904",,"11812","95 STREET NW","1010","ALBERTA AVENUE","Métis","143500","Residential","N","RESIDENTIAL",,,"100",,,"53.57080381695566","-113.48776512870701","POINT (-113.48776512870701 53.57080381695566)"
"6092001",,"9502","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","599500","Non Residential","N","COMMERCIAL",,,"100",,,"53.57059226791007","-113.48765165930362","POINT (-113.48765165930362 53.57059226791007)"
"6092100",,"9516","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","348000","Non Residential","N","COMMERCIAL",,,"100",,,"53.5705921461467","-113.48788198043053","POINT (-113.48788198043053 53.5705921461467)"
"6092209",,"9520","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","280500","Non Residential","N","COMMERCIAL",,,"100",,,"53.57059208220063","-113.48799515664238","POINT (-113.48799515664238 53.57059208220063)"
"6092308",,"11817","95A STREET NW","1010","ALBERTA AVENUE","Métis","249500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57090129074538","-113.4884320143212","POINT (-113.4884320143212 53.57090129074538)"
"6092407",,"11825","95A STREET NW","1010","ALBERTA AVENUE","Métis","351000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57100643839266","-113.48843204338657","POINT (-113.48843204338657 53.57100643839266)"
"6092506",,"11831","95A STREET NW","1010","ALBERTA AVENUE","Métis","236000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571111653002696","-113.48843206729404","POINT (-113.48843206729404 53.571111653002696)"
"6092605",,"11835","95A STREET NW","1010","ALBERTA AVENUE","Métis","267500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57121686812475","-113.48843209666683","POINT (-113.48843209666683 53.57121686812475)"
"6092704",,"11839","95A STREET NW","1010","ALBERTA AVENUE","Métis","209000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571322083183574","-113.48843212339602","POINT (-113.48843212339602 53.571322083183574)"
"6092803",,"11843","95A STREET NW","1010","ALBERTA AVENUE","Métis","239500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57142729326304","-113.48843214810776","POINT (-113.48843214810776 53.57142729326304)"
"6092902",,"11847","95A STREET NW","1010","ALBERTA AVENUE","Métis","224500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57153251284322","-113.48843216917564","POINT (-113.48843216917564 53.57153251284322)"
"6093009",,"11836","95 STREET NW","1010","ALBERTA AVENUE","Métis","271500","Residential","Y","RESIDENTIAL",,,"100",,,"53.571534586831056","-113.48776554873177","POINT (-113.48776554873177 53.571534586831056)"
"6093108",,"11832","95 STREET NW","1010","ALBERTA AVENUE","Métis","201500","Residential","Y","RESIDENTIAL",,,"100",,,"53.571429389588886","-113.4877654833326","POINT (-113.4877654833326 53.571429389588886)"
"6093207",,"11830","95 STREET NW","1010","ALBERTA AVENUE","Métis","223000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571324191895584","-113.48776542922451","POINT (-113.48776542922451 53.571324191895584)"
"6093306",,"11826","95 STREET NW","1010","ALBERTA AVENUE","Métis","215000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57121899513132","-113.4877653689681","POINT (-113.4877653689681 53.57121899513132)"
"6093405",,"11820","95 STREET NW","1010","ALBERTA AVENUE","Métis","209000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57111379740202","-113.4877653131098","POINT (-113.4877653131098 53.57111379740202)"
"6093504",,"11818","95 STREET NW","1010","ALBERTA AVENUE","Métis","473500","Other Residential","Y","OTHER RESIDENTIAL",,,"100",,,"53.57095514935183","-113.4877651854068","POINT (-113.4877651854068 53.57095514935183)"
"6093603",,"11851","95A STREET NW","1010","ALBERTA AVENUE","Métis","240000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57162895487071","-113.48843219464301","POINT (-113.48843219464301 53.57162895487071)"
"6093702",,"11853","95A STREET NW","1010","ALBERTA AVENUE","Métis","240000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57171662839882","-113.48843221733038","POINT (-113.48843221733038 53.57171662839882)"
"6093801",,"11857","95A STREET NW","1010","ALBERTA AVENUE","Métis","212500","Residential","N","RESIDENTIAL",,,"100",,,"53.57180471165508","-113.48843222577605","POINT (-113.48843222577605 53.57180471165508)"
"6093900",,"11903","95A STREET NW","1010","ALBERTA AVENUE","Métis","191500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572111049003624","-113.48843266282243","POINT (-113.48843266282243 53.572111049003624)"
"6094007",,"11907","95A STREET NW","1010","ALBERTA AVENUE","Métis","196500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5721960661306","-113.48843275472622","POINT (-113.48843275472622 53.5721960661306)"
"6094106",,"11909","95A STREET NW","1010","ALBERTA AVENUE","Métis","176500","Residential","N","RESIDENTIAL",,,"100",,,"53.57228094890365","-113.48843285418272","POINT (-113.48843285418272 53.57228094890365)"
"6094304",,"11904","95 STREET NW","1010","ALBERTA AVENUE","Métis","309000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57213243448797","-113.48776606481162","POINT (-113.48776606481162 53.57213243448797)"
"6094403",,"11846","95 STREET NW","1010","ALBERTA AVENUE","Métis","249000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571806741966654","-113.48776570112227","POINT (-113.48776570112227 53.571806741966654)"
"6094502",,"11842","95 STREET NW","1010","ALBERTA AVENUE","Métis","241000","Residential","Y","RESIDENTIAL",,,"100",,,"53.571718667598695","-113.48776565700686","POINT (-113.48776565700686 53.571718667598695)"
"6094601",,"11840","95 STREET NW","1010","ALBERTA AVENUE","Métis","231500","Residential","N","RESIDENTIAL",,,"100",,,"53.57163100697325","-113.48776561287617","POINT (-113.48776561287617 53.57163100697325)"
"6094700",,"11913","95A STREET NW","1010","ALBERTA AVENUE","Métis","306500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57236856928766","-113.48843294707305","POINT (-113.48843294707305 53.57236856928766)"
"6094809",,"11915","95A STREET NW","1010","ALBERTA AVENUE","Métis","375000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572458920058736","-113.48843304836399","POINT (-113.48843304836399 53.572458920058736)"
"6094908",,"11919","95A STREET NW","1010","ALBERTA AVENUE","Métis","211500","Residential","N","RESIDENTIAL",,,"100",,,"53.57254927888634","-113.48843314145418","POINT (-113.48843314145418 53.57254927888634)"
"6095004",,"11925","95A STREET NW","1010","ALBERTA AVENUE","Métis","258000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57263963366589","-113.48843323449466","POINT (-113.48843323449466 53.57263963366589)"
"6095103",,"11927","95A STREET NW","1010","ALBERTA AVENUE","Métis","159500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57272998802705","-113.48843333582641","POINT (-113.48843333582641 53.57272998802705)"
"6095202",,"11929","95A STREET NW","1010","ALBERTA AVENUE","Métis","187000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57282033879587","-113.48843343635914","POINT (-113.48843343635914 53.57282033879587)"
"6095301",,"11931","95A STREET NW","1010","ALBERTA AVENUE","Métis","209000","Residential","N","RESIDENTIAL",,,"100",,,"53.572910697618006","-113.48843353699405","POINT (-113.48843353699405 53.572910697618006)"
"6095509",,"11936","95 STREET NW","1010","ALBERTA AVENUE","Métis","479500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57300862350765","-113.48776728452177","POINT (-113.48776728452177 53.57300862350765)"
"6095608",,"11932","95 STREET NW","1010","ALBERTA AVENUE","Métis","193000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57291105149493","-113.48776716006024","POINT (-113.48776716006024 53.57291105149493)"
"6095707",,"11930","95 STREET NW","1010","ALBERTA AVENUE","Métis","248500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5728206561583","-113.48776703190194","POINT (-113.48776703190194 53.5728206561583)"
"6095806",,"11926","95 STREET NW","1010","ALBERTA AVENUE","Métis","310000","Residential","N","RESIDENTIAL",,,"100",,,"53.572730264837915","-113.48776691052535","POINT (-113.48776691052535 53.572730264837915)"
"6095905",,"11924","95 STREET NW","1010","ALBERTA AVENUE","Métis","360000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57263987399131","-113.48776678241992","POINT (-113.48776678241992 53.57263987399131)"
"6096002",,"11920","95 STREET NW","1010","ALBERTA AVENUE","Métis","400500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572549478172206","-113.48776666256234","POINT (-113.48776666256234 53.572549478172206)"
"6096309",,"11927","95 STREET NW","1010","ALBERTA AVENUE","Métis","331000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57273731355322","-113.48688964287223","POINT (-113.48688964287223 53.57273731355322)"
"6096408",,"11929","95 STREET NW","1010","ALBERTA AVENUE","Métis","248500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572827638394116","-113.4868898839423","POINT (-113.4868898839423 53.572827638394116)"
"6096507",,"11933","95 STREET NW","1010","ALBERTA AVENUE","Métis","393500","Residential","N","RESIDENTIAL",,,"100",,,"53.57291796326274","-113.4868901265816","POINT (-113.4868901265816 53.57291796326274)"
"6096606",,"11935","95 STREET NW","1010","ALBERTA AVENUE","Métis","224500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57301176838392","-113.4868903706631","POINT (-113.4868903706631 53.57301176838392)"
"6096705",,"11936","94 STREET NW","1010","ALBERTA AVENUE","Métis","216500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57301232425499","-113.48622247506515","POINT (-113.48622247506515 53.57301232425499)"
"6096804",,"11932","94 STREET NW","1010","ALBERTA AVENUE","Métis","186500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57291858796712","-113.48622236663914","POINT (-113.48622236663914 53.57291858796712)"
"6096903",,"11930","94 STREET NW","1010","ALBERTA AVENUE","Métis","334000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57282826458251","-113.48622225373066","POINT (-113.48622225373066 53.57282826458251)"
"6097000",,"11926","94 STREET NW","1010","ALBERTA AVENUE","Métis","153500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572737950146404","-113.48622214842399","POINT (-113.48622214842399 53.572737950146404)"
"6097109",,"11922","94 STREET NW","1010","ALBERTA AVENUE","Métis","230500","Residential","N","RESIDENTIAL",,,"100",,,"53.57262607415849","-113.48622202737823","POINT (-113.48622202737823 53.57262607415849)"
"6097208",,"11918","94 STREET NW","1010","ALBERTA AVENUE","Métis","304000","Residential","N","RESIDENTIAL",,,"100",,,"53.572492646625776","-113.48622186944323","POINT (-113.48622186944323 53.572492646625776)"
"6097307",,"11914","94 STREET NW","1010","ALBERTA AVENUE","Métis","234500","Residential","Y","RESIDENTIAL",,,"100",,,"53.572381454622345","-113.48622171571475","POINT (-113.48622171571475 53.572381454622345)"
"6097406",,"11910","94 STREET NW","1010","ALBERTA AVENUE","Métis","229500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57229251142249","-113.48622161491718","POINT (-113.48622161491718 53.57229251142249)"
"6097505",,"11906","94 STREET NW","1010","ALBERTA AVENUE","Métis","228500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57220355933629","-113.48622149896829","POINT (-113.48622149896829 53.57220355933629)"
"6097604",,"11902","94 STREET NW","1010","ALBERTA AVENUE","Métis","241000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57211459364086","-113.48622139821819","POINT (-113.48622139821819 53.57211459364086)"
"6097703",,"11903","95 STREET NW","1010","ALBERTA AVENUE","Métis","244000","Residential","Y","RESIDENTIAL",,,"100",,,"53.572113918517445","-113.48688797011954","POINT (-113.48688797011954 53.572113918517445)"
"6097802",,"11905","95 STREET NW","1010","ALBERTA AVENUE","Métis","221500","Residential","Y","RESIDENTIAL",,,"100",,,"53.5722028766465","-113.48688821480172","POINT (-113.48688821480172 53.5722028766465)"
"6097901",,"11909","95 STREET NW","1010","ALBERTA AVENUE","Métis","232500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57229184372737","-113.48688845285359","POINT (-113.48688845285359 53.57229184372737)"
"6098008",,"11913","95 STREET NW","1010","ALBERTA AVENUE","Métis","216000","Residential","Y","RESIDENTIAL",,,"100",,,"53.5723808018538","-113.48688868400318","POINT (-113.48688868400318 53.5723808018538)"
"6098107",,"11917","95 STREET NW","1010","ALBERTA AVENUE","Métis","203000","Residential","Y","RESIDENTIAL",,,"100",,,"53.5724697599174","-113.48688893633607","POINT (-113.48688893633607 53.5724697599174)"
"6098206",,"11921","95 STREET NW","1010","ALBERTA AVENUE","Métis","193500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57255871351602","-113.4868891743329","POINT (-113.4868891743329 53.57255871351602)"
"6098305",,"11925","95 STREET NW","1010","ALBERTA AVENUE","Métis","250500","Residential","Y","RESIDENTIAL",,,"100",,,"53.57264767163848","-113.4868894063508","POINT (-113.4868894063508 53.57264767163848)"
"6098404",,"9448","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","759000","Non Residential","N","COMMERCIAL",,,"100",,,"53.57063401545594","-113.48705839161373","POINT (-113.48705839161373 53.57063401545594)"
"6098651",,"9432","118 AVENUE NW","1010","ALBERTA AVENUE","Métis","1050000","Non Residential","N","COMMERCIAL",,,"100",,,"53.57063419705615","-113.48677067044508","POINT (-113.48677067044508 53.57063419705615)"
"6098800",,"11814","95 STREET NW","1010","ALBERTA AVENUE","Métis","163000","Non Residential","N","COMMERCIAL",,,"100",,,"53.5708871303345","-113.4868860551604","POINT (-113.4868860551604 53.5708871303345)"
"6098958",,"11821","95 STREET NW","1010","ALBERTA AVENUE","Métis","879000","Other Residential","N","OTHER RESIDENTIAL",,,"100",,,"53.57102255505164","-113.48688622278524","POINT (-113.48688622278524 53.57102255505164)"
"6099204",,"11823","95 STREET NW","1010","ALBERTA AVENUE","Métis","135000","Non Residential","N","MA DERELICT RESIDENTIAL",,,"100",,,"53.57115794829278","-113.48688638036333","POINT (-113.48688638036333 53.57115794829278)"
"6099303",,"11827","95 STREET NW","1010","ALBERTA AVENUE","Métis","196000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57124821286017","-113.4868864885655","POINT (-113.4868864885655 53.57124821286017)"
"6099402",,"11831","95 STREET NW","1010","ALBERTA AVENUE","Métis","204000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57133848188333","-113.48688659682122","POINT (-113.48688659682122 53.57133848188333)"
"6099501",,"11835","95 STREET NW","1010","ALBERTA AVENUE","Métis","220000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57142874285056","-113.48688669737055","POINT (-113.48688669737055 53.57142874285056)"
"6099709",,"11841","95 STREET NW","1010","ALBERTA AVENUE","Métis","187000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57160928137496","-113.486886914524","POINT (-113.486886914524 53.57160928137496)"
"6099808",,"11843","95 STREET NW","1010","ALBERTA AVENUE","Métis","423000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57169954638158","-113.48688701587454","POINT (-113.48688701587454 53.57169954638158)"
"6099907",,"11847","95 STREET NW","1010","ALBERTA AVENUE","Métis","217000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57178980686493","-113.48688712337685","POINT (-113.48688712337685 53.57178980686493)"
"6100002",,"11854","94 STREET NW","1010","ALBERTA AVENUE","Métis","0","Residential","N","RESIDENTIAL",,,"100",,,"53.57184348098865","-113.48622143019526","POINT (-113.48622143019526 53.57184348098865)"
"6100101",,"11850","94 STREET NW","1010","ALBERTA AVENUE","Métis","253000","Residential","Y","RESIDENTIAL",,,"100",,,"53.57179054726816","-113.48622140136342","POINT (-113.48622140136342 53.57179054726816)"
